date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:39	1317/1317	---M--	200	added ('OK')	image/png	etag:%225abcd9f8-525%22	https://madsparrow.me/emily/assets/images/lightbox-arrow-right.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/images/lightbox-arrow-right.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:40	946/946	---M--	200	added ('OK')	image/png	etag:%225abcd9f8-3b2%22	https://madsparrow.me/emily/assets/images/lightbox-icon-close.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/images/lightbox-icon-close.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:41	3295/3295	---M--	200	added ('OK')	image/png	etag:%225abcd9f8-cdf%22	https://madsparrow.me/emily/assets/images/lightbox-icon-close-compact2.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/images/lightbox-icon-close-compact2.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:42	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:40%20GMT	https://madsparrow.me/emily/assets/skins/default/slider_arrow_left.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/slider_arrow_left.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:43	247/247	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:41%20GMT	https://madsparrow.me/emily/assets/skins/default/slider_arrow_right.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/slider_arrow_right.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:44	243/243	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:42%20GMT	https://madsparrow.me/emily/assets/skins/default/slider_bullets.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/slider_bullets.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:45	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:43%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_bullets_gray.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_bullets_gray.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:46	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:44%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_bullets_blue.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_bullets_blue.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:47	247/247	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:45%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_bullets_brown.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_bullets_brown.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:48	247/247	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:46%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_bullets_green.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_bullets_green.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:49	245/245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:47%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_bullets_red.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_bullets_red.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:50	245/245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:48%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_button_left.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_button_left.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:51	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:49%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_button_right.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_button_right.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:52	251/251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:50%20GMT	https://madsparrow.me/emily/assets/skins/default/tile_button_play_pause.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/tile_button_play_pause.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:53	245/245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:51%20GMT	https://madsparrow.me/emily/assets/skins/default/button_playpause.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/button_playpause.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:54	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:52%20GMT	https://madsparrow.me/emily/assets/skins/default/button_fullscreen.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/button_fullscreen.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:55	243/243	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:53%20GMT	https://madsparrow.me/emily/assets/skins/default/icon_zoom_plus.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/icon_zoom_plus.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:56	244/244	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:54%20GMT	https://madsparrow.me/emily/assets/skins/default/icon_zoom_minus.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/icon_zoom_minus.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:57	243/243	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:55%20GMT	https://madsparrow.me/emily/assets/skins/default/icon_zoom_back.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/icon_zoom_back.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:58	244/244	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:56%20GMT	https://madsparrow.me/emily/assets/skins/default/arrow_grid_down.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/arrow_grid_down.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:39:59	242/242	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:57%20GMT	https://madsparrow.me/emily/assets/skins/default/arrow_grid_up.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/arrow_grid_up.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:00	244/244	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:58%20GMT	https://madsparrow.me/emily/assets/skins/default/grid_arrow_left.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/grid_arrow_left.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:01	245/245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:09:59%20GMT	https://madsparrow.me/emily/assets/skins/default/grid_arrow_right.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/grid_arrow_right.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:02	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:00%20GMT	https://madsparrow.me/emily/assets/skins/default/arrows_strip_left.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/arrows_strip_left.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:03	247/247	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:01%20GMT	https://madsparrow.me/emily/assets/skins/default/arrows_strip_right.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/arrows_strip_right.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:04	244/244	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:02%20GMT	https://madsparrow.me/emily/assets/skins/default/arrows_strip_up.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/arrows_strip_up.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:05	246/246	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:03%20GMT	https://madsparrow.me/emily/assets/skins/default/arrows_strip_down.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/arrows_strip_down.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:06	251/251	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:04%20GMT	https://madsparrow.me/emily/assets/skins/default/grid_handle_black_left.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/grid_handle_black_left.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:07	252/252	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:05%20GMT	https://madsparrow.me/emily/assets/skins/default/grid_handle_black_right.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/grid_handle_black_right.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:08	250/250	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:06%20GMT	https://madsparrow.me/emily/assets/skins/default/grid_handle_black_top.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/grid_handle_black_top.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:09	253/253	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:07%20GMT	https://madsparrow.me/emily/assets/skins/default/grid_handle_black_bottom.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/skins/default/grid_handle_black_bottom.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:10	243/243	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:08%20GMT	https://madsparrow.me/emily/assets/css/images/button_fullscreen.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/css/images/button_fullscreen.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:11	250/250	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:09%20GMT	https://madsparrow.me/emily/assets/css/images/button_fullscreen_single.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/css/images/button_fullscreen_single.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:12	242/242	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:10%20GMT	https://madsparrow.me/emily/assets/css/images/button_playpause.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/css/images/button_playpause.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:13	249/249	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:11%20GMT	https://madsparrow.me/emily/assets/css/images/button_playpause_single.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/css/images/button_playpause_single.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:14	239/239	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Jul%202018%2016:10:12%20GMT	https://madsparrow.me/emily/assets/css/images/arrow_down_up.png	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/assets/css/images/arrow_down_up.png	(from https://madsparrow.me/emily/assets/css/plugins.min.css)
21:40:15	13572/13572	---M-Z	200	added ('OK')	text/css	etag:%2215e325aae77fa9e1edfdaf85950cda3a%22	https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8	/Users/tarunangrish/websites/Emily%20Portfolio/d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf39e1.css	(from https://madsparrow.me/emily/assets/css/style.css)
21:40:16	8190/8190	---M--	200	added ('OK')	text/html	etag:%225a61e7a5-1ffe%22	https://madsparrow.me/emily/blog-single-page.html	/Users/tarunangrish/websites/Emily%20Portfolio/madsparrow.me/emily/blog-single-page.html	(from https://madsparrow.me/emily/blog.html)
21:40:17	100844/100844	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c27871f2e6b8cbf513e11d0b37501c92%22	https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/Socicon.eot?cthkrg	/Users/tarunangrish/websites/Emily%20Portfolio/d1azc1qln24ryf.cloudfront.net/114779/Socicon/Sociconcee1.eot	(from https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8)
21:40:18	56224/56224	---M--	200	added ('OK')	application/font-woff2	etag:%22e7c9931b5b0d1d62012f036f60369eee%22	https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/Socicon.woff2?cthkrg	/Users/tarunangrish/websites/Emily%20Portfolio/d1azc1qln24ryf.cloudfront.net/114779/Socicon/Sociconcee1.woff2	(from https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8)
21:40:19	100680/100680	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e2cc3b96e1bb4f606ee788654341a9b0%22	https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/Socicon.ttf?cthkrg	/Users/tarunangrish/websites/Emily%20Portfolio/d1azc1qln24ryf.cloudfront.net/114779/Socicon/Sociconcee1.ttf	(from https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8)
21:40:20	100756/100756	---M-Z	200	added ('OK')	application/font-woff	etag:%22523e807e906002f5e4d72c6ba529f4fb%22	https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/Socicon.woff?cthkrg	/Users/tarunangrish/websites/Emily%20Portfolio/d1azc1qln24ryf.cloudfront.net/114779/Socicon/Sociconcee1.woff	(from https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8)
21:40:23	259883/259883	---M-Z	200	added ('OK')	image/svg+xml	etag:%221554680f219e6b68fdff55f3f20c256b%22	https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/Socicon.svg?cthkrg	/Users/tarunangrish/websites/Emily%20Portfolio/d1azc1qln24ryf.cloudfront.net/114779/Socicon/Sociconcee1.svg	(from https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8)
21:40:23	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2012%20Jul%202018%2016:10:21%20GMT	https://d1azc1qln24ryf.cloudfront.net/robots.txt		(from https://d1azc1qln24ryf.cloudfront.net/114779/Socicon/style-cf.css?rd5re8)
